id,weeks,prod,cust,scen,price
2505,42,CAUL_P,LA,5,0.653555
2506,42,CAUL_P,LV,1,0.599722
2507,42,CAUL_P,LV,2,0.55876
2508,42,CAUL_P,LV,3,0.802208
2509,42,CAUL_P,LV,4,0.619219
2510,42,CAUL_P,LV,5,0.668227
2511,42,LET_P,LA,1,0.959415
2512,42,LET_P,LA,2,0.758662
2513,42,LET_P,LA,3,1.10403
2514,42,LET_P,LA,4,1.85556
2515,42,LET_P,LA,5,1.17153
2516,42,LET_P,LV,1,0.754048
2517,42,LET_P,LV,2,0.608529
2518,42,LET_P,LV,3,0.960616
2519,42,LET_P,LV,4,1.496
2520,42,LET_P,LV,5,0.992994
2521,43,TOM_P,LA,1,0.481288
2522,43,TOM_P,LA,2,0.53583
2523,43,TOM_P,LA,3,0.560754
2524,43,TOM_P,LA,4,0.61481
2525,43,TOM_P,LA,5,0.74823
2526,43,TOM_P,LV,1,0.363787
2527,43,TOM_P,LV,2,0.484398
2528,43,TOM_P,LV,3,0.547615
2529,43,TOM_P,LV,4,0.604768
2530,43,TOM_P,LV,5,0.655679
2531,43,CEL_P,LA,1,0.234713
2532,43,CEL_P,LA,2,0.185558
2533,43,CEL_P,LA,3,0.184564
2534,43,CEL_P,LA,4,0.13994
2535,43,CEL_P,LA,5,0.206786
2536,43,CEL_P,LV,1,0.212921
2537,43,CEL_P,LV,2,0.176745
2538,43,CEL_P,LV,3,0.19849
2539,43,CEL_P,LV,4,0.152659
2540,43,CEL_P,LV,5,0.204882
2541,43,CUX_P,LA,1,0.153721
2542,43,CUX_P,LA,2,0.22308
2543,43,CUX_P,LA,3,0.176097
2544,43,CUX_P,LA,4,0.153084
2545,43,CUX_P,LA,5,0.106681
2546,43,CUX_P,LV,1,0.107177
2547,43,CUX_P,LV,2,0.156048
2548,43,CUX_P,LV,3,0.138928
2549,43,CUX_P,LV,4,0.116792
2550,43,CUX_P,LV,5,0.11615
2551,43,PEP_P,LA,1,0.675678
2552,43,PEP_P,LA,2,0.704879
2553,43,PEP_P,LA,3,0.486099
2554,43,PEP_P,LA,4,0.572844
2555,43,PEP_P,LA,5,0.723644
2556,43,PEP_P,LV,1,0.478799
2557,43,PEP_P,LV,2,0.527637
2558,43,PEP_P,LV,3,0.359084
2559,43,PEP_P,LV,4,0.521232
2560,43,PEP_P,LV,5,0.542945
2561,43,CAUL_P,LA,1,0.748134
2562,43,CAUL_P,LA,2,0.61567
2563,43,CAUL_P,LA,3,0.773537
2564,43,CAUL_P,LA,4,0.631002
2565,43,CAUL_P,LA,5,0.657443
2566,43,CAUL_P,LV,1,0.720877
2567,43,CAUL_P,LV,2,0.581775
2568,43,CAUL_P,LV,3,0.796176
2569,43,CAUL_P,LV,4,0.621181
2570,43,CAUL_P,LV,5,0.67875
2571,43,LET_P,LA,1,0.925644
2572,43,LET_P,LA,2,0.789802
2573,43,LET_P,LA,3,1.10095
2574,43,LET_P,LA,4,1.63599
2575,43,LET_P,LA,5,1.23341
2576,43,LET_P,LV,1,0.675243
2577,43,LET_P,LV,2,0.706853
2578,43,LET_P,LV,3,0.874157
2579,43,LET_P,LV,4,1.31
2580,43,LET_P,LV,5,1.06395
2581,44,TOM_P,LA,1,0.658391
2582,44,TOM_P,LA,2,0.525962
2583,44,TOM_P,LA,3,0.555926
2584,44,TOM_P,LA,4,0.601658
2585,44,TOM_P,LA,5,0.573594
2586,44,TOM_P,LV,1,0.555944
2587,44,TOM_P,LV,2,0.465579
2588,44,TOM_P,LV,3,0.535723
2589,44,TOM_P,LV,4,0.555765
2590,44,TOM_P,LV,5,0.493557
2591,44,CEL_P,LA,1,0.26056
2592,44,CEL_P,LA,2,0.238694
2593,44,CEL_P,LA,3,0.233703
2594,44,CEL_P,LA,4,0.180265
2595,44,CEL_P,LA,5,0.208248
2596,44,CEL_P,LV,1,0.229553
2597,44,CEL_P,LV,2,0.231074
2598,44,CEL_P,LV,3,0.231226
2599,44,CEL_P,LV,4,0.185859
2600,44,CEL_P,LV,5,0.219017
2601,44,CUX_P,LA,1,0.170851
2602,44,CUX_P,LA,2,0.200106
2603,44,CUX_P,LA,3,0.158554
2604,44,CUX_P,LA,4,0.131807
2605,44,CUX_P,LA,5,0.10321
2606,44,CUX_P,LV,1,0.136312
2607,44,CUX_P,LV,2,0.140177
2608,44,CUX_P,LV,3,0.129168
2609,44,CUX_P,LV,4,0.116209
2610,44,CUX_P,LV,5,0.109496
2611,44,PEP_P,LA,1,0.617675
2612,44,PEP_P,LA,2,0.74908
2613,44,PEP_P,LA,3,0.500542
2614,44,PEP_P,LA,4,0.567447
2615,44,PEP_P,LA,5,0.721345
2616,44,PEP_P,LV,1,0.490188
2617,44,PEP_P,LV,2,0.557657
2618,44,PEP_P,LV,3,0.378822
2619,44,PEP_P,LV,4,0.508417
2620,44,PEP_P,LV,5,0.521951
2621,44,CAUL_P,LA,1,0.806232
2622,44,CAUL_P,LA,2,0.642144
2623,44,CAUL_P,LA,3,0.764367
2624,44,CAUL_P,LA,4,0.616439
2625,44,CAUL_P,LA,5,0.644837
2626,44,CAUL_P,LV,1,0.795714
2627,44,CAUL_P,LV,2,0.581642
2628,44,CAUL_P,LV,3,0.779547
2629,44,CAUL_P,LV,4,0.616889
2630,44,CAUL_P,LV,5,0.6484
2631,44,LET_P,LA,1,0.690207
2632,44,LET_P,LA,2,1.10878
2633,44,LET_P,LA,3,1.08865
2634,44,LET_P,LA,4,1.65921
2635,44,LET_P,LA,5,1.28602
2636,44,LET_P,LV,1,0.527342
2637,44,LET_P,LV,2,0.882568
2638,44,LET_P,LV,3,0.976648
2639,44,LET_P,LV,4,1.32161
2640,44,LET_P,LV,5,1.13818
2641,45,TOM_P,LA,1,0.828264
2642,45,TOM_P,LA,2,0.551112
2643,45,TOM_P,LA,3,0.546737
2644,45,TOM_P,LA,4,0.730591
2645,45,TOM_P,LA,5,0.584554
2646,45,TOM_P,LV,1,0.675389
2647,45,TOM_P,LV,2,0.515321
2648,45,TOM_P,LV,3,0.491995
2649,45,TOM_P,LV,4,0.609376
2650,45,TOM_P,LV,5,0.490735
2651,45,CEL_P,LA,1,0.250581
2652,45,CEL_P,LA,2,0.302073
2653,45,CEL_P,LA,3,0.272699
2654,45,CEL_P,LA,4,0.196741
2655,45,CEL_P,LA,5,0.219208
2656,45,CEL_P,LV,1,0.245558
2657,45,CEL_P,LV,2,0.269429
2658,45,CEL_P,LV,3,0.281694
2659,45,CEL_P,LV,4,0.21158
2660,45,CEL_P,LV,5,0.222629
2661,45,CUX_P,LA,1,0.174631
2662,45,CUX_P,LA,2,0.172222
2663,45,CUX_P,LA,3,0.155981
2664,45,CUX_P,LA,4,0.131807
2665,45,CUX_P,LA,5,0.105951
2666,45,CUX_P,LV,1,0.127509
2667,45,CUX_P,LV,2,0.129136
2668,45,CUX_P,LV,3,0.12815
2669,45,CUX_P,LV,4,0.111407
2670,45,CUX_P,LV,5,0.112628
2671,45,PEP_P,LA,1,0.654283
2672,45,PEP_P,LA,2,0.881197
2673,45,PEP_P,LA,3,0.546905
2674,45,PEP_P,LA,4,0.574231
2675,45,PEP_P,LA,5,0.716079
2676,45,PEP_P,LV,1,0.521583
2677,45,PEP_P,LV,2,0.716246
2678,45,PEP_P,LV,3,0.439424
2679,45,PEP_P,LV,4,0.448875
2680,45,PEP_P,LV,5,0.515145
2681,45,CAUL_P,LA,1,0.703651
2682,45,CAUL_P,LA,2,0.766559
2683,45,CAUL_P,LA,3,0.804402
2684,45,CAUL_P,LA,4,0.679143
2685,45,CAUL_P,LA,5,0.64027
2686,45,CAUL_P,LV,1,0.674164
2687,45,CAUL_P,LV,2,0.632284
2688,45,CAUL_P,LV,3,0.824497
2689,45,CAUL_P,LV,4,0.646456
2690,45,CAUL_P,LV,5,0.654797
2691,45,LET_P,LA,1,0.571939
2692,45,LET_P,LA,2,1.23016
2693,45,LET_P,LA,3,1.18755
2694,45,LET_P,LA,4,1.65921
2695,45,LET_P,LA,5,1.35324
2696,45,LET_P,LV,1,0.477082
2697,45,LET_P,LV,2,1.07622
2698,45,LET_P,LV,3,1.0868
2699,45,LET_P,LV,4,1.41453
2700,45,LET_P,LV,5,1.2016
2701,46,TOM_P,LA,1,0.766521
2702,46,TOM_P,LA,2,0.791403
2703,46,TOM_P,LA,3,0.521008
2704,46,TOM_P,LA,4,0.858547
2705,46,TOM_P,LA,5,0.597541
2706,46,TOM_P,LV,1,0.693743
2707,46,TOM_P,LV,2,0.611309
2708,46,TOM_P,LV,3,0.481297
2709,46,TOM_P,LV,4,0.696093
2710,46,TOM_P,LV,5,0.521071
2711,46,CEL_P,LA,1,0.215101
2712,46,CEL_P,LA,2,0.321664
2713,46,CEL_P,LA,3,0.261308
2714,46,CEL_P,LA,4,0.211666
2715,46,CEL_P,LA,5,0.200027
2716,46,CEL_P,LV,1,0.225072
2717,46,CEL_P,LV,2,0.274365
2718,46,CEL_P,LV,3,0.272758
2719,46,CEL_P,LV,4,0.218358
2720,46,CEL_P,LV,5,0.221375
2721,46,CUX_P,LA,1,0.174631
2722,46,CUX_P,LA,2,0.172222
2723,46,CUX_P,LA,3,0.165629
2724,46,CUX_P,LA,4,0.131807
2725,46,CUX_P,LA,5,0.105951
2726,46,CUX_P,LV,1,0.130942
2727,46,CUX_P,LV,2,0.129136
2728,46,CUX_P,LV,3,0.13197
2729,46,CUX_P,LV,4,0.123678
2730,46,CUX_P,LV,5,0.111335
2731,46,PEP_P,LA,1,0.789996
2732,46,PEP_P,LA,2,0.876929
2733,46,PEP_P,LA,3,0.583775
2734,46,PEP_P,LA,4,0.582918
2735,46,PEP_P,LA,5,0.716079
2736,46,PEP_P,LV,1,0.654899
2737,46,PEP_P,LV,2,0.764225
2738,46,PEP_P,LV,3,0.453643
2739,46,PEP_P,LV,4,0.452915
2740,46,PEP_P,LV,5,0.504531
2741,46,CAUL_P,LA,1,0.601159
2742,46,CAUL_P,LA,2,0.827065
2743,46,CAUL_P,LA,3,0.731763
2744,46,CAUL_P,LA,4,0.739051
2745,46,CAUL_P,LA,5,0.64027
2746,46,CAUL_P,LV,1,0.557922
2747,46,CAUL_P,LV,2,0.724852
2748,46,CAUL_P,LV,3,0.796694
2749,46,CAUL_P,LV,4,0.683149
2750,46,CAUL_P,LV,5,0.637227
2751,46,LET_P,LA,1,0.557155
2752,46,LET_P,LA,2,1.36958
2753,46,LET_P,LA,3,1.16691
2754,46,LET_P,LA,4,1.65921
2755,46,LET_P,LA,5,1.22652
2756,46,LET_P,LV,1,0.460928
2757,46,LET_P,LV,2,1.05016
2758,46,LET_P,LV,3,0.922491
2759,46,LET_P,LV,4,1.34335
2760,46,LET_P,LV,5,1.16251
2761,47,TOM_P,LA,1,0.927226
2762,47,TOM_P,LA,2,1.14815
2763,47,TOM_P,LA,3,0.578898
2764,47,TOM_P,LA,4,0.930399
2765,47,TOM_P,LA,5,0.587036
2766,47,TOM_P,LV,1,0.753535
2767,47,TOM_P,LV,2,0.860909
2768,47,TOM_P,LV,3,0.396292
2769,47,TOM_P,LV,4,0.686355
2770,47,TOM_P,LV,5,0.506716
2771,47,CEL_P,LA,1,0.192872
2772,47,CEL_P,LA,2,0.286491
2773,47,CEL_P,LA,3,0.262983
2774,47,CEL_P,LA,4,0.213216
2775,47,CEL_P,LA,5,0.171573
2776,47,CEL_P,LV,1,0.197276
2777,47,CEL_P,LV,2,0.259479
2778,47,CEL_P,LV,3,0.267469
2779,47,CEL_P,LV,4,0.216917
2780,47,CEL_P,LV,5,0.200875
2781,47,CUX_P,LA,1,0.152969
2782,47,CUX_P,LA,2,0.161561
2783,47,CUX_P,LA,3,0.184351
2784,47,CUX_P,LA,4,0.131807
2785,47,CUX_P,LA,5,0.0968924
2786,47,CUX_P,LV,1,0.115483
2787,47,CUX_P,LV,2,0.118143
2788,47,CUX_P,LV,3,0.139383
2789,47,CUX_P,LV,4,0.133814
2790,47,CUX_P,LV,5,0.106937
2791,47,PEP_P,LA,1,0.765186
2792,47,PEP_P,LA,2,0.8671
2793,47,PEP_P,LA,3,0.523412
2794,47,PEP_P,LA,4,0.611651
2795,47,PEP_P,LA,5,0.69361
2796,47,PEP_P,LV,1,0.644943
2797,47,PEP_P,LV,2,0.719242
2798,47,PEP_P,LV,3,0.424432
2799,47,PEP_P,LV,4,0.474182
2800,47,PEP_P,LV,5,0.49018
2801,47,CAUL_P,LA,1,0.601885
2802,47,CAUL_P,LA,2,0.805478
2803,47,CAUL_P,LA,3,0.655492
2804,47,CAUL_P,LA,4,0.722931
2805,47,CAUL_P,LA,5,0.638317
2806,47,CAUL_P,LV,1,0.53875
2807,47,CAUL_P,LV,2,0.777804
2808,47,CAUL_P,LV,3,0.704904
2809,47,CAUL_P,LV,4,0.719447
2810,47,CAUL_P,LV,5,0.6352
2811,47,LET_P,LA,1,0.556992
2812,47,LET_P,LA,2,1.24656
2813,47,LET_P,LA,3,0.976891
2814,47,LET_P,LA,4,1.62238
2815,47,LET_P,LA,5,1.09511
2816,47,LET_P,LV,1,0.460794
2817,47,LET_P,LV,2,1.00145
2818,47,LET_P,LV,3,0.724275
2819,47,LET_P,LV,4,1.24497
2820,47,LET_P,LV,5,1.00646
2821,48,TOM_P,LA,1,1.22332
2822,48,TOM_P,LA,2,1.13133
2823,48,TOM_P,LA,3,0.73869
2824,48,TOM_P,LA,4,0.762657
2825,48,TOM_P,LA,5,0.581582
2826,48,TOM_P,LV,1,1.01917
2827,48,TOM_P,LV,2,0.856302
2828,48,TOM_P,LV,3,0.529829
2829,48,TOM_P,LV,4,0.555414
2830,48,TOM_P,LV,5,0.463291
2831,48,CEL_P,LA,1,0.182679
2832,48,CEL_P,LA,2,0.308425
2833,48,CEL_P,LA,3,0.212507
2834,48,CEL_P,LA,4,0.151541
2835,48,CEL_P,LA,5,0.151211
2836,48,CEL_P,LV,1,0.179748
2837,48,CEL_P,LV,2,0.268926
2838,48,CEL_P,LV,3,0.217291
2839,48,CEL_P,LV,4,0.191386
2840,48,CEL_P,LV,5,0.196885
2841,48,CUX_P,LA,1,0.122775
2842,48,CUX_P,LA,2,0.161852
2843,48,CUX_P,LA,3,0.199446
2844,48,CUX_P,LA,4,0.145341
2845,48,CUX_P,LA,5,0.0945072
2846,48,CUX_P,LV,1,0.0897505
2847,48,CUX_P,LV,2,0.118082
2848,48,CUX_P,LV,3,0.146594
2849,48,CUX_P,LV,4,0.131603
2850,48,CUX_P,LV,5,0.107577
2851,48,PEP_P,LA,1,0.683149
2852,48,PEP_P,LA,2,0.866156
2853,48,PEP_P,LA,3,0.498209
2854,48,PEP_P,LA,4,0.623829
2855,48,PEP_P,LA,5,0.647011
2856,48,PEP_P,LV,1,0.604438
2857,48,PEP_P,LV,2,0.684106
2858,48,PEP_P,LV,3,0.410708
2859,48,PEP_P,LV,4,0.467387
2860,48,PEP_P,LV,5,0.449813
2861,48,CAUL_P,LA,1,0.593846
2862,48,CAUL_P,LA,2,0.81126
2863,48,CAUL_P,LA,3,0.502849
2864,48,CAUL_P,LA,4,0.681349
2865,48,CAUL_P,LA,5,0.637015
2866,48,CAUL_P,LV,1,0.557714
2867,48,CAUL_P,LV,2,0.800538
2868,48,CAUL_P,LV,3,0.712819
2869,48,CAUL_P,LV,4,0.676502
2870,48,CAUL_P,LV,5,0.630509
2871,48,LET_P,LA,1,0.556341
2872,48,LET_P,LA,2,1.34877
2873,48,LET_P,LA,3,0.865552
2874,48,LET_P,LA,4,1.36387
2875,48,LET_P,LA,5,0.813488
2876,48,LET_P,LV,1,0.460255
2877,48,LET_P,LV,2,1.04364
2878,48,LET_P,LV,3,0.764039
2879,48,LET_P,LV,4,1.04321
2880,48,LET_P,LV,5,0.741599
2881,49,TOM_P,LA,1,1.37679
2882,49,TOM_P,LA,2,0.980924
2883,49,TOM_P,LA,3,1.06789
2884,49,TOM_P,LA,4,0.679882
2885,49,TOM_P,LA,5,0.558319
2886,49,TOM_P,LV,1,1.10475
2887,49,TOM_P,LV,2,0.779875
2888,49,TOM_P,LV,3,0.790782
2889,49,TOM_P,LV,4,0.487159
2890,49,TOM_P,LV,5,0.448078
2891,49,CEL_P,LA,1,0.182679
2892,49,CEL_P,LA,2,0.40781
2893,49,CEL_P,LA,3,0.190561
2894,49,CEL_P,LA,4,0.167653
2895,49,CEL_P,LA,5,0.173021
2896,49,CEL_P,LV,1,0.183962
2897,49,CEL_P,LV,2,0.347931
2898,49,CEL_P,LV,3,0.209154
2899,49,CEL_P,LV,4,0.184401
2900,49,CEL_P,LV,5,0.202519
2901,49,CUX_P,LA,1,0.128706
2902,49,CUX_P,LA,2,0.196185
2903,49,CUX_P,LA,3,0.220001
2904,49,CUX_P,LA,4,0.154519
2905,49,CUX_P,LA,5,0.0945072
2906,49,CUX_P,LV,1,0.0955271
2907,49,CUX_P,LV,2,0.1418
2908,49,CUX_P,LV,3,0.197975
2909,49,CUX_P,LV,4,0.131355
2910,49,CUX_P,LV,5,0.0956466
2911,49,PEP_P,LA,1,0.63997
2912,49,PEP_P,LA,2,0.880052
2913,49,PEP_P,LA,3,0.487719
2914,49,PEP_P,LA,4,0.582621
2915,49,PEP_P,LA,5,0.635149
2916,49,PEP_P,LV,1,0.550124
2917,49,PEP_P,LV,2,0.701201
2918,49,PEP_P,LV,3,0.425524
2919,49,PEP_P,LV,4,0.453767
2920,49,PEP_P,LV,5,0.420997
2921,49,CAUL_P,LA,1,0.689752
2922,49,CAUL_P,LA,2,0.751181
2923,49,CAUL_P,LA,3,0.518735
2924,49,CAUL_P,LA,4,0.693982
2925,49,CAUL_P,LA,5,0.630472
2926,49,CAUL_P,LV,1,0.629467
2927,49,CAUL_P,LV,2,0.734133
2928,49,CAUL_P,LV,3,0.707178
2929,49,CAUL_P,LV,4,0.67438
2930,49,CAUL_P,LV,5,0.638956
2931,49,LET_P,LA,1,0.556341
2932,49,LET_P,LA,2,1.21798
2933,49,LET_P,LA,3,0.666828
2934,49,LET_P,LA,4,0.809678
2935,49,LET_P,LA,5,0.798222
2936,49,LET_P,LV,1,0.494537
2937,49,LET_P,LV,2,0.905797
2938,49,LET_P,LV,3,0.615411
2939,49,LET_P,LV,4,0.672413
2940,49,LET_P,LV,5,0.686423
2941,50,TOM_P,LA,1,1.41332
2942,50,TOM_P,LA,2,0.980924
2943,50,TOM_P,LA,3,1.40833
2944,50,TOM_P,LA,4,0.679882
2945,50,TOM_P,LA,5,0.511308
2946,50,TOM_P,LV,1,1.12182
2947,50,TOM_P,LV,2,0.757376
2948,50,TOM_P,LV,3,1.00403
2949,50,TOM_P,LV,4,0.547378
2950,50,TOM_P,LV,5,0.373529
2951,50,CEL_P,LA,1,0.164227
2952,50,CEL_P,LA,2,0.412805
2953,50,CEL_P,LA,3,0.193505
2954,50,CEL_P,LA,4,0.239504
2955,50,CEL_P,LA,5,0.196284
2956,50,CEL_P,LV,1,0.191297
2957,50,CEL_P,LV,2,0.363071
2958,50,CEL_P,LV,3,0.204795
2959,50,CEL_P,LV,4,0.223259
2960,50,CEL_P,LV,5,0.208625
2961,50,CUX_P,LA,1,0.128706
2962,50,CUX_P,LA,2,0.175749
2963,50,CUX_P,LA,3,0.209724
2964,50,CUX_P,LA,4,0.154519
2965,50,CUX_P,LA,5,0.0945072
2966,50,CUX_P,LV,1,0.0955271
2967,50,CUX_P,LV,2,0.130334
2968,50,CUX_P,LV,3,0.165912
2969,50,CUX_P,LV,4,0.115406
2970,50,CUX_P,LV,5,0.0974475
2971,50,PEP_P,LA,1,0.63215
2972,50,PEP_P,LA,2,0.878744
2973,50,PEP_P,LA,3,0.455487
2974,50,PEP_P,LA,4,0.582793
2975,50,PEP_P,LA,5,0.605592
2976,50,PEP_P,LV,1,0.509282
2977,50,PEP_P,LV,2,0.70131
2978,50,PEP_P,LV,3,0.408084
2979,50,PEP_P,LV,4,0.45672
2980,50,PEP_P,LV,5,0.398854
2981,50,CAUL_P,LA,1,0.792163
2982,50,CAUL_P,LA,2,0.647242
2983,50,CAUL_P,LA,3,0.57961
2984,50,CAUL_P,LA,4,0.73802
2985,50,CAUL_P,LA,5,0.62611
2986,50,CAUL_P,LV,1,0.70595
2987,50,CAUL_P,LV,2,0.646957
2988,50,CAUL_P,LV,3,0.603668
2989,50,CAUL_P,LV,4,0.725762
2990,50,CAUL_P,LV,5,0.630062
2991,50,LET_P,LA,1,0.556341
2992,50,LET_P,LA,2,0.70066
2993,50,LET_P,LA,3,0.537959
2994,50,LET_P,LA,4,0.672156
2995,50,LET_P,LA,5,0.770597
2996,50,LET_P,LV,1,0.439686
2997,50,LET_P,LV,2,0.550786
2998,50,LET_P,LV,3,0.473777
2999,50,LET_P,LV,4,0.568362
3000,50,LET_P,LV,5,0.641269
3001,51,TOM_P,LA,1,1.26891
3002,51,TOM_P,LA,2,0.871932
3003,51,TOM_P,LA,3,1.47203
3004,51,TOM_P,LA,4,0.803497
3005,51,TOM_P,LA,5,0.491114
3006,51,TOM_P,LV,1,0.992654
3007,51,TOM_P,LV,2,0.696222
3008,51,TOM_P,LV,3,1.04693
3009,51,TOM_P,LV,4,0.663906
3010,51,TOM_P,LV,5,0.353527
3011,51,CEL_P,LA,1,0.16192
3012,51,CEL_P,LA,2,0.350135
3013,51,CEL_P,LA,3,0.185118
3014,51,CEL_P,LA,4,0.224052
3015,51,CEL_P,LA,5,0.196284
3016,51,CEL_P,LV,1,0.180671
3017,51,CEL_P,LV,2,0.289828
3018,51,CEL_P,LV,3,0.219154
3019,51,CEL_P,LV,4,0.236447
3020,51,CEL_P,LV,5,0.201575
3021,51,CUX_P,LA,1,0.161543
3022,51,CUX_P,LA,2,0.171662
3023,51,CUX_P,LA,3,0.207154
3024,51,CUX_P,LA,4,0.154519
3025,51,CUX_P,LA,5,0.0945072
3026,51,CUX_P,LV,1,0.12567
3027,51,CUX_P,LV,2,0.121966
3028,51,CUX_P,LV,3,0.16158
3029,51,CUX_P,LV,4,0.126038
3030,51,CUX_P,LV,5,0.0944461
3031,51,PEP_P,LA,1,0.631074
3032,51,PEP_P,LA,2,0.878744
3033,51,PEP_P,LA,3,0.464166
3034,51,PEP_P,LA,4,0.585883
3035,51,PEP_P,LA,5,0.51692
3036,51,PEP_P,LV,1,0.498448
3037,51,PEP_P,LV,2,0.70145
3038,51,PEP_P,LV,3,0.397146
3039,51,PEP_P,LV,4,0.457384
3040,51,PEP_P,LV,5,0.361344
3041,51,CAUL_P,LA,1,0.78815
3042,51,CAUL_P,LA,2,0.612449
3043,51,CAUL_P,LA,3,0.576098
3044,51,CAUL_P,LA,4,0.740724
3045,51,CAUL_P,LA,5,0.62611
3046,51,CAUL_P,LV,1,0.723021
3047,51,CAUL_P,LV,2,0.644104
3048,51,CAUL_P,LV,3,0.576356
3049,51,CAUL_P,LV,4,0.727369
3050,51,CAUL_P,LV,5,0.639212
3051,51,LET_P,LA,1,0.556341
3052,51,LET_P,LA,2,0.559944
3053,51,LET_P,LA,3,0.547326
3054,51,LET_P,LA,4,0.625801
3055,51,LET_P,LA,5,0.770597
3056,51,LET_P,LV,1,0.445685
3057,51,LET_P,LV,2,0.468071
3058,51,LET_P,LV,3,0.475276
3059,51,LET_P,LV,4,0.519972
3060,51,LET_P,LV,5,0.621385
3061,52,TOM_P,LA,1,0.647954
3062,52,TOM_P,LA,2,0.777901
3063,52,TOM_P,LA,3,1.44526
3064,52,TOM_P,LA,4,0.818949
3065,52,TOM_P,LA,5,0
3066,52,TOM_P,LV,1,0.459905
3067,52,TOM_P,LV,2,0.661254
3068,52,TOM_P,LV,3,1.14302
3069,52,TOM_P,LV,4,0.759336
3070,52,TOM_P,LV,5,0
3071,52,CEL_P,LA,1,0.159099
3072,52,CEL_P,LA,2,0.28103
3073,52,CEL_P,LA,3,0.169105
3074,52,CEL_P,LA,4,0.242079
3075,52,CEL_P,LA,5,0
3076,52,CEL_P,LV,1,0.178111
3077,52,CEL_P,LV,2,0.275877
3078,52,CEL_P,LV,3,0.196674
3079,52,CEL_P,LV,4,0.242976
3080,52,CEL_P,LV,5,0
3081,52,CUX_P,LA,1,0.146039
3082,52,CUX_P,LA,2,0.171056
3083,52,CUX_P,LA,3,0.218671
3084,52,CUX_P,LA,4,0.152587
3085,52,CUX_P,LA,5,0
3086,52,CUX_P,LV,1,0.112742
3087,52,CUX_P,LV,2,0.130514
3088,52,CUX_P,LV,3,0.165952
3089,52,CUX_P,LV,4,0.123572
3090,52,CUX_P,LV,5,0
3091,52,PEP_P,LA,1,0.462873
3092,52,PEP_P,LA,2,0.875642
3093,52,PEP_P,LA,3,0.603675
3094,52,PEP_P,LA,4,0.623361
3095,52,PEP_P,LA,5,0
3096,52,PEP_P,LV,1,0.390107
3097,52,PEP_P,LV,2,0.711038
3098,52,PEP_P,LV,3,0.460869
3099,52,PEP_P,LV,4,0.483725
3100,52,PEP_P,LV,5,0
3101,52,CAUL_P,LA,1,0.741475
3102,52,CAUL_P,LA,2,0.602137
3103,52,CAUL_P,LA,3,0.636463
3104,52,CAUL_P,LA,4,0.725031
3105,52,CAUL_P,LA,5,0
3106,52,CAUL_P,LV,1,0.668046
3107,52,CAUL_P,LV,2,0.637461
3108,52,CAUL_P,LV,3,0.594087
3109,52,CAUL_P,LV,4,0.706368
3110,52,CAUL_P,LV,5,0
3111,52,LET_P,LA,1,0.545855
3112,52,LET_P,LA,2,0.557967
3113,52,LET_P,LA,3,0.559729
3114,52,LET_P,LA,4,0.579445
3115,52,LET_P,LA,5,0
3116,52,LET_P,LV,1,0.443139
3117,52,LET_P,LV,2,0.466516
3118,52,LET_P,LV,3,0.469654
3119,52,LET_P,LV,4,0.476631
3120,52,LET_P,LV,5,0
